Unnamed: 0,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps,fuel_slope,fuel_bias,deg_slope,deg_bias,lag_slope_mean,lag_bias_mean
1551,British Grand Prix,10,2022,Haas F1 Team,MEDIUM,MSC,2.0,102.708,Qualifying,18.53333333333333,32.47777777777778,55.72222222222222,0.0,19.0,8.0,2.0,1.0,2.0,18.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0315174825174845,95.73961771561774,-0.0152015984015999,95.61823266733268
1552,British Grand Prix,10,2022,Haas F1 Team,SOFT,MAG,1.0,102.159,Qualifying,17.6,28.1,65.0,0.0,17.0,10.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0315174825174845,95.73961771561774,-0.0152015984015999,95.61823266733268
1553,British Grand Prix,10,2022,Haas F1 Team,SOFT,MSC,4.0,102.708,Qualifying,17.984615384615388,29.115384615384617,61.53846153846154,0.0,19.0,8.0,4.0,1.0,40.0,13.0,5.891,52,-0.0726235106073814,95.98864530659692,0.135771428571424,85.98119047619072,-0.0152015984015999,95.61823266733268
1554,British Grand Prix,10,2022,McLaren,HARD,NOR,3.0,101.515,Qualifying,18.51666666666667,30.48333333333333,58.5,0.0,6.0,6.0,3.0,1.0,35.0,6.0,5.891,52,-0.0726235106073814,95.98864530659692,0.135771428571424,85.98119047619072,-0.0152015984015999,95.61823266733268
1555,British Grand Prix,10,2022,McLaren,HARD,RIC,3.0,101.933,Qualifying,18.958333333333336,32.400000000000006,55.583333333333336,0.0,14.0,13.0,3.0,1.0,21.0,12.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0031428571428605,94.5212857142858,-0.0152015984015999,95.61823266733268
1556,British Grand Prix,10,2022,McLaren,MEDIUM,NOR,1.0,101.515,Qualifying,17.6,28.1,65.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0031428571428605,94.5212857142858,-0.0152015984015999,95.61823266733268
1557,British Grand Prix,10,2022,McLaren,MEDIUM,NOR,2.0,101.515,Qualifying,18.71212121212121,32.375757575757575,55.87878787878788,0.0,6.0,6.0,2.0,2.0,2.0,33.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0488363858363869,95.16948392348388,-0.0336489621489626,94.57762657712657
1558,British Grand Prix,10,2022,McLaren,MEDIUM,RIC,1.0,101.933,Qualifying,17.6,28.1,65.0,0.0,14.0,13.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0488363858363869,95.16948392348388,-0.0336489621489626,94.57762657712657
1559,British Grand Prix,10,2022,McLaren,MEDIUM,RIC,2.0,101.933,Qualifying,18.542105263157893,32.42631578947368,55.63157894736842,0.0,14.0,13.0,2.0,2.0,2.0,19.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0235384615384621,95.76756410256414,-0.0361874236874245,95.468524013024
1560,British Grand Prix,10,2022,McLaren,SOFT,NOR,4.0,101.515,Qualifying,17.966666666666665,29.058333333333334,61.66666666666666,0.0,6.0,6.0,4.0,1.0,41.0,12.0,5.891,52,-0.0726235106073814,95.98864530659692,0.0105428571428512,91.68338095238128,-0.0361874236874245,95.468524013024
1561,British Grand Prix,10,2022,McLaren,SOFT,RIC,4.0,101.933,Qualifying,18.65,30.73333333333333,57.833333333333336,0.0,14.0,13.0,4.0,1.0,33.0,6.0,5.891,52,-0.0726235106073814,95.98864530659692,0.0105428571428512,91.68338095238128,-0.0361874236874245,95.468524013024
1562,British Grand Prix,10,2022,McLaren,SOFT,RIC,5.0,101.933,Qualifying,18.000000000000004,29.142857142857142,61.285714285714285,0.0,14.0,13.0,5.0,1.0,39.0,14.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0623333333333331,96.68974999999998,-0.0361874236874245,95.468524013024
1563,British Grand Prix,10,2022,Mercedes,HARD,HAM,3.0,100.428,Qualifying,18.65,30.73333333333333,57.833333333333336,0.0,5.0,3.0,3.0,1.0,34.0,6.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0623333333333331,96.68974999999998,-0.0361874236874245,95.468524013024
1564,British Grand Prix,10,2022,Mercedes,HARD,RUS,1.0,100.028,Qualifying,17.6,28.1,65.0,0.0,8.0,18.0,1.0,1.0,0.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0623333333333331,96.68974999999998,-0.0361874236874245,95.468524013024
1565,British Grand Prix,10,2022,Mercedes,MEDIUM,HAM,1.0,100.428,Qualifying,17.6,28.1,65.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0623333333333331,96.68974999999998,-0.0361874236874245,95.468524013024
1566,British Grand Prix,10,2022,Mercedes,MEDIUM,HAM,2.0,100.428,Qualifying,18.696875,32.3875,55.65625,0.0,5.0,3.0,2.0,1.0,2.0,32.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0586365811965784,94.09485367521364,-0.0550296941070607,93.78073034637872
1567,British Grand Prix,10,2022,Mercedes,SOFT,HAM,4.0,100.428,Qualifying,17.992307692307694,29.13846153846153,61.46153846153846,0.0,5.0,3.0,4.0,1.0,40.0,13.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.191257142857148,100.87004761904792,-0.0550296941070607,93.78073034637872
1568,British Grand Prix,10,2022,Red Bull Racing,HARD,VER,4.0,99.129,Qualifying,18.8625,31.875,56.625,0.0,2.0,7.0,4.0,1.0,24.0,16.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0078363636363677,94.6803454545456,-0.0203939393939403,94.81079393939396
1569,British Grand Prix,10,2022,Red Bull Racing,MEDIUM,PER,1.0,100.521,Qualifying,17.6,28.1,65.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0078363636363677,94.6803454545456,-0.0203939393939403,94.81079393939396
1570,British Grand Prix,10,2022,Red Bull Racing,MEDIUM,PER,2.0,100.521,Qualifying,18.65,33.075,56.5,0.0,4.0,2.0,2.0,1.0,2.0,4.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0078363636363677,94.6803454545456,-0.0203939393939403,94.81079393939396
1571,British Grand Prix,10,2022,Red Bull Racing,MEDIUM,PER,3.0,100.521,Qualifying,18.697058823529414,32.035294117647055,56.05882352941177,0.0,4.0,2.0,3.0,2.0,6.0,34.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0617323481116588,94.72354926108378,-0.0555352917028882,93.14434815995368
1572,British Grand Prix,10,2022,Red Bull Racing,MEDIUM,VER,2.0,99.129,Qualifying,18.51818181818182,32.83636363636364,56.0,0.0,2.0,7.0,2.0,1.0,2.0,11.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0261999999999991,93.7784,-0.0555352917028882,93.14434815995368
1573,British Grand Prix,10,2022,Red Bull Racing,MEDIUM,VER,3.0,99.129,Qualifying,18.63636363636364,31.8,55.36363636363637,0.0,2.0,7.0,3.0,1.0,13.0,11.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0174000000000045,95.29040000000008,-0.0395661740558316,95.00697463054192
1574,British Grand Prix,10,2022,Red Bull Racing,SOFT,PER,4.0,100.521,Qualifying,17.992307692307694,29.13846153846153,61.46153846153846,0.0,4.0,2.0,4.0,1.0,40.0,13.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.1878000000000024,100.2546666666668,-0.0395661740558316,95.00697463054192
1575,British Grand Prix,10,2022,Red Bull Racing,SOFT,VER,1.0,99.129,Qualifying,17.6,28.1,65.0,0.0,2.0,7.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.1878000000000024,100.2546666666668,-0.0395661740558316,95.00697463054192
1576,British Grand Prix,10,2022,Red Bull Racing,SOFT,VER,5.0,99.129,Qualifying,17.984615384615388,29.115384615384617,61.53846153846154,0.0,2.0,7.0,5.0,1.0,40.0,13.0,5.891,52,-0.0726235106073814,95.98864530659692,0.1687428571428488,84.62071428571474,-0.0395661740558316,95.00697463054192
1577,British Grand Prix,10,2022,Williams,MEDIUM,LAT,3.0,101.998,Qualifying,18.83,31.77,56.35,0.0,10.0,12.0,3.0,1.0,20.0,20.0,5.891,52,-0.0726235106073814,95.98864530659692,0.044884615384613,93.67180769230777,-0.0126202215378868,97.7929727358742
1578,British Grand Prix,10,2022,Williams,SOFT,ALB,1.0,102.078,Qualifying,17.6,28.1,65.0,0.0,16.0,20.0,1.0,1.0,0.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,0.044884615384613,93.67180769230777,-0.0126202215378868,97.7929727358742
1579,British Grand Prix,10,2022,Williams,SOFT,LAT,1.0,101.998,Qualifying,17.6,28.1,65.0,0.0,10.0,12.0,1.0,1.0,1.0,1.0,5.891,52,-0.0726235106073814,95.98864530659692,0.044884615384613,93.67180769230777,-0.0126202215378868,97.7929727358742
1580,British Grand Prix,10,2022,Williams,SOFT,LAT,2.0,101.998,Qualifying,18.522222222222226,32.47222222222222,55.66666666666666,0.0,10.0,12.0,2.0,1.0,2.0,18.0,5.891,52,-0.0726235106073814,95.98864530659692,-0.0313986013986015,95.8655839160839,-0.0068831242287114,96.28928092863018
1581,British Grand Prix,10,2022,Williams,SOFT,LAT,4.0,101.998,Qualifying,17.97692307692308,29.084615384615383,61.38461538461539,0.0,10.0,12.0,4.0,2.0,40.0,13.0,5.891,52,-0.0726235106073814,95.98864530659692,0.2126285714285694,83.66914285714296,-0.0068831242287114,96.28928092863018
1582,Canadian Grand Prix,7,2018,Ferrari,SUPERSOFT,RAI,2.0,71.095,Qualifying,20.594736842105263,34.968421052631584,27.86842105263157,0.0,5.0,6.0,2.0,1.0,33.0,38.0,4.361,70,-0.5552365591397846,94.66861290322582,-0.0249986631016045,76.26250623885919,-0.0068831242287114,96.28928092863018
1583,Canadian Grand Prix,7,2018,Ferrari,SUPERSOFT,VET,2.0,70.764,Qualifying,20.63939393939394,34.84848484848485,27.91818181818182,0.0,1.0,1.0,2.0,1.0,38.0,33.0,4.361,70,-0.5069166666666672,94.80666666666669,-0.0072988505747131,75.05921592775047,-0.0161487568381588,75.66086108330484
1584,Canadian Grand Prix,7,2018,Ferrari,ULTRASOFT,RAI,1.0,71.095,Qualifying,20.561290322580653,38.609677419354846,27.46451612903225,0.0,5.0,6.0,1.0,6.0,2.0,31.0,4.361,70,-0.5552365591397846,94.66861290322582,-0.0641417391304356,77.26889710144927,-0.0161487568381588,75.66086108330484
1585,Canadian Grand Prix,7,2018,Ferrari,ULTRASOFT,VET,1.0,70.764,Qualifying,20.54285714285714,38.24,27.53428571428572,0.0,1.0,1.0,1.0,7.0,3.0,35.0,4.361,70,-0.5069166666666672,94.80666666666669,-0.0125423645320185,75.81395073891622,-0.038342051831227,76.54142392018275
1586,Canadian Grand Prix,7,2018,Force India,HYPERSOFT,OCO,1.0,72.084,Qualifying,20.32,39.970000000000006,27.97,0.0,8.0,9.0,1.0,6.0,2.0,10.0,4.361,70,0.0242380952380967,76.963,-0.0125423645320185,75.81395073891622,-0.038342051831227,76.54142392018275
1587,Canadian Grand Prix,7,2018,Force India,HYPERSOFT,PER,1.0,72.395,Qualifying,20.25,40.1125,27.9125,0.0,10.0,14.0,1.0,6.0,2.0,8.0,4.361,70,0.0242380952380967,76.963,-0.0125423645320185,75.81395073891622,-0.038342051831227,76.54142392018275
1588,Canadian Grand Prix,7,2018,Force India,SUPERSOFT,OCO,2.0,72.084,Qualifying,20.62586206896552,36.060344827586206,27.7051724137931,0.0,8.0,9.0,2.0,1.0,12.0,58.0,4.361,70,0.0242380952380967,76.963,-0.0270711579556277,77.65351358556549,-0.038342051831227,76.54142392018275
1589,Canadian Grand Prix,7,2018,Force India,SUPERSOFT,PER,2.0,72.395,Qualifying,20.548571428571428,37.41142857142857,27.522857142857145,0.0,10.0,14.0,2.0,1.0,10.0,35.0,4.361,70,0.0242380952380967,76.963,-0.0348807563959953,77.9767733778272,-0.0309759571758115,77.81514348169634
1590,Canadian Grand Prix,7,2018,Force India,SUPERSOFT,PER,3.0,72.395,Qualifying,20.696,34.32,27.956,0.0,10.0,14.0,3.0,1.0,45.0,25.0,4.361,70,0.0242380952380967,76.963,-0.0196870129870129,76.77606450216449,-0.0309759571758115,77.81514348169634
1591,Canadian Grand Prix,7,2018,Haas F1 Team,SUPERSOFT,GRO,2.0,72.395,Qualifying,20.714285714285715,33.761904761904766,27.95714285714286,0.0,20.0,12.0,2.0,1.0,49.0,21.0,4.361,70,-0.03939534883721,78.44076744186052,0.0256395147313692,74.28611438474869,-0.0309759571758115,77.81514348169634
1592,Canadian Grand Prix,7,2018,Haas F1 Team,SUPERSOFT,MAG,2.0,72.606,Qualifying,20.612765957446804,35.48085106382979,27.86170212765957,0.0,11.0,13.0,2.0,1.0,23.0,47.0,4.361,70,-0.0669444444444449,78.77227777777779,-0.0545852287106163,79.19577113121598,-0.0144728569896235,76.74094275798234
1593,Canadian Grand Prix,7,2018,Haas F1 Team,ULTRASOFT,GRO,1.0,72.606,Qualifying,20.510638297872337,37.89787234042553,27.659574468085108,0.0,20.0,12.0,1.0,3.0,2.0,47.0,4.361,70,-0.03939534883721,78.44076744186052,-0.0352460881934567,77.9807581792319,-0.0144728569896235,76.74094275798234
1594,Canadian Grand Prix,7,2018,Haas F1 Team,ULTRASOFT,MAG,1.0,72.606,Qualifying,20.485714285714288,39.13333333333333,27.47142857142857,0.0,11.0,13.0,1.0,3.0,2.0,21.0,4.361,70,-0.0669444444444449,78.77227777777779,-0.1256853146853138,79.50525174825177,-0.0804657014393853,78.74300496374184
1595,Canadian Grand Prix,7,2018,McLaren,HYPERSOFT,VAN,3.0,72.865,Qualifying,20.770000000000003,33.71,27.920000000000005,0.0,15.0,16.0,3.0,1.0,49.0,20.0,4.361,70,-0.0669318181818178,79.41485606060603,0.0136627218934929,75.42468343195252,-0.0804657014393853,78.74300496374184
1596,Canadian Grand Prix,7,2018,McLaren,SUPERSOFT,ALO,2.0,72.856,Qualifying,20.500000000000004,36.99545454545455,27.759090909090904,0.0,14.0,18.0,2.0,1.0,19.0,22.0,4.361,70,-0.0669318181818178,79.41485606060603,-0.0399362745098033,77.7682107843137,-0.0804657014393853,78.74300496374184
1597,Canadian Grand Prix,7,2018,McLaren,SUPERSOFT,ALO,3.0,72.856,Qualifying,20.4,35.6,27.5,0.0,14.0,18.0,3.0,1.0,41.0,1.0,4.361,70,-0.0669318181818178,79.41485606060603,-0.0399362745098033,77.7682107843137,-0.0804657014393853,78.74300496374184
1598,Canadian Grand Prix,7,2018,McLaren,SUPERSOFT,VAN,2.0,72.865,Qualifying,20.50425531914893,37.83191489361702,27.642553191489363,0.0,15.0,16.0,2.0,1.0,2.0,47.0,4.361,70,-0.0669318181818178,79.41485606060603,-0.0488039989146995,79.2492911944566,-0.0443701367122514,78.50875098938515
1599,Canadian Grand Prix,7,2018,McLaren,ULTRASOFT,ALO,1.0,72.856,Qualifying,20.494117647058825,39.42941176470589,27.452941176470585,0.0,14.0,18.0,1.0,3.0,2.0,17.0,4.361,70,-0.0669318181818178,79.41485606060603,-0.0763166666666674,78.5652611111111,-0.0443701367122514,78.50875098938515
1600,Canadian Grand Prix,7,2018,Mercedes,SUPERSOFT,BOT,2.0,70.857,Qualifying,20.62058823529412,34.86176470588235,27.938235294117646,0.0,2.0,2.0,2.0,1.0,37.0,34.0,4.361,70,-0.5211619047619042,95.09498095238092,0.0006933350479479,74.58465126575301,-0.0443701367122514,78.50875098938515
1601,Canadian Grand Prix,7,2018,Mercedes,SUPERSOFT,HAM,2.0,70.996,Qualifying,20.607407407407408,35.79814814814816,27.7037037037037,0.0,4.0,5.0,2.0,1.0,17.0,54.0,4.361,70,-1.1199333333333328,97.05106666666664,-0.0316673469387749,76.52111836734693,-0.0154870059454134,75.55288481654998
1602,Canadian Grand Prix,7,2018,Mercedes,ULTRASOFT,BOT,1.0,70.857,Qualifying,20.537142857142857,38.385714285714286,27.45714285714286,0.0,2.0,2.0,1.0,6.0,2.0,35.0,4.361,70,-0.5211619047619042,95.09498095238092,-0.0208738368910786,76.12164696223314,-0.0154870059454134,75.55288481654998
1603,Canadian Grand Prix,7,2018,Mercedes,ULTRASOFT,HAM,1.0,70.996,Qualifying,20.466666666666665,39.56666666666667,27.613333333333333,0.0,4.0,5.0,1.0,6.0,2.0,15.0,4.361,70,-1.1199333333333328,97.05106666666664,-0.0214166666666673,76.79858333333334,-0.0211452517788729,76.46011514778324
1604,Canadian Grand Prix,7,2018,Red Bull Racing,HYPERSOFT,RIC,1.0,71.116,Qualifying,20.481250000000003,39.525000000000006,27.50625,0.0,6.0,4.0,1.0,6.0,2.0,16.0,4.361,70,-1.0453958333333335,96.77291666666666,-0.0975500000000001,77.57850000000003,-0.0211452517788729,76.46011514778324
1605,Canadian Grand Prix,7,2018,Red Bull Racing,HYPERSOFT,VER,1.0,70.937,Qualifying,20.466666666666665,39.56666666666667,27.613333333333333,0.0,3.0,3.0,1.0,6.0,2.0,15.0,4.361,70,-1.1228444444444448,97.18337777777776,-0.0374999999999996,76.78624999999998,-0.0675249999999999,77.18237500000001
1606,Canadian Grand Prix,7,2018,Red Bull Racing,SUPERSOFT,RIC,2.0,71.116,Qualifying,20.599999999999994,35.7433962264151,27.756603773584903,0.0,6.0,4.0,2.0,1.0,18.0,53.0,4.361,70,-1.0453958333333335,96.77291666666666,-0.027675640468954,76.34989933420177,-0.0675249999999999,77.18237500000001
1607,Canadian Grand Prix,7,2018,Red Bull Racing,SUPERSOFT,VER,2.0,70.937,Qualifying,20.601851851851848,35.82222222222223,27.77777777777777,0.0,3.0,3.0,2.0,1.0,17.0,54.0,4.361,70,-1.1228444444444448,97.18337777777776,-0.0333496938775507,76.37708040816327,-0.0305126671732524,76.36348987118251
1608,Canadian Grand Prix,7,2018,Renault,HYPERSOFT,HUL,1.0,71.916,Qualifying,20.35833333333333,39.73333333333334,27.891666666666666,0.0,7.0,7.0,1.0,6.0,2.0,12.0,4.361,70,-0.01622222222222,77.23988888888888,-0.2789999999999992,79.6503333333333,-0.0305126671732524,76.36348987118251
1609,Canadian Grand Prix,7,2018,Renault,HYPERSOFT,SAI,1.0,72.097,Qualifying,20.4,39.64615384615385,27.78461538461539,0.0,9.0,8.0,1.0,6.0,2.0,13.0,4.361,70,-0.0396666666666676,77.63800000000002,-0.0550999999999988,77.51389999999998,-0.167049999999999,78.58211666666664
1610,Canadian Grand Prix,7,2018,Renault,SUPERSOFT,HUL,2.0,71.916,Qualifying,20.6375,35.98392857142857,27.70357142857143,0.0,7.0,7.0,2.0,1.0,14.0,56.0,4.361,70,-0.01622222222222,77.23988888888888,-0.0201129535274722,77.36455425645241,-0.167049999999999,78.58211666666664
1611,Canadian Grand Prix,7,2018,Renault,SUPERSOFT,SAI,2.0,72.097,Qualifying,20.634545454545453,35.93454545454546,27.714545454545444,0.0,9.0,8.0,2.0,1.0,15.0,55.0,4.361,70,-0.0396666666666676,77.63800000000002,-0.0215827684630901,77.42498189624898,-0.0208478609952811,77.39476807635069
1612,Canadian Grand Prix,7,2018,Sauber,SUPERSOFT,ERI,2.0,74.593,Qualifying,20.588059701492536,36.66865671641791,27.6955223880597,0.0,19.0,15.0,2.0,1.0,2.0,67.0,4.361,70,-0.0396666666666676,77.63800000000002,-0.0405858956353227,79.25654438528441,-0.0208478609952811,77.39476807635069
1613,Canadian Grand Prix,7,2018,Sauber,SUPERSOFT,LEC,2.0,72.661,Qualifying,20.604,35.644,27.812,0.0,13.0,10.0,2.0,1.0,20.0,50.0,4.361,70,-0.0948125000000007,78.88754166666668,-0.0268056840874779,77.68576641826184,-0.0336957898614003,78.47115540177313
1614,Canadian Grand Prix,7,2018,Sauber,ULTRASOFT,LEC,1.0,72.661,Qualifying,20.500000000000004,39.33888888888889,27.455555555555552,0.0,13.0,10.0,1.0,3.0,2.0,18.0,4.361,70,-0.0948125000000007,78.88754166666668,-0.1162727272727266,78.96823636363634,-0.0336957898614003,78.47115540177313
1615,Canadian Grand Prix,7,2018,Toro Rosso,HYPERSOFT,GAS,1.0,73.047,Qualifying,20.49090909090909,39.095454545454544,27.44545454545454,0.0,16.0,11.0,1.0,3.0,2.0,22.0,4.361,70,-0.059684210526316,78.2164561403509,-0.0720604395604375,78.52761538461534,-0.0336957898614003,78.47115540177313
1616,Canadian Grand Prix,7,2018,Toro Rosso,HYPERSOFT,HAR,1.0,72.587,Qualifying,19.9,41.6,28.2,0.0,12.0,19.0,1.0,1.0,0.0,1.0,4.361,70,-0.059684210526316,78.2164561403509,-0.0720604395604375,78.52761538461534,-0.0336957898614003,78.47115540177313
1617,Canadian Grand Prix,7,2018,Toro Rosso,SUPERSOFT,GAS,2.0,73.047,Qualifying,20.60869565217392,35.42826086956522,27.88695652173913,0.0,16.0,11.0,2.0,1.0,24.0,46.0,4.361,70,-0.059684210526316,78.2164561403509,-0.02056393728223,77.56977334494775,-0.0336957898614003,78.47115540177313
1618,Canadian Grand Prix,7,2018,Williams,SUPERSOFT,SIR,1.0,73.643,Qualifying,20.484,38.92,27.516000000000005,0.0,18.0,17.0,1.0,3.0,2.0,25.0,4.361,70,-0.0300151515151521,79.38177272727273,-0.0291323529411774,79.01292647058825,-0.0336957898614003,78.47115540177313
1619,Canadian Grand Prix,7,2018,Williams,ULTRASOFT,SIR,2.0,73.643,Qualifying,20.623809523809523,35.27380952380953,27.869047619047613,0.0,18.0,17.0,2.0,1.0,27.0,42.0,4.361,70,-0.0300151515151521,79.38177272727273,-0.0477563799541,79.44114109546817,-0.0336957898614003,78.47115540177313
1620,Canadian Grand Prix,7,2018,Williams,ULTRASOFT,STR,1.0,73.59,Qualifying,19.9,41.6,28.2,0.0,17.0,20.0,1.0,1.0,0.0,1.0,4.361,70,-0.0300151515151521,79.38177272727273,-0.0477563799541,79.44114109546817,-0.0336957898614003,78.47115540177313
1621,Canadian Grand Prix,7,2019,Alfa Romeo Racing,HARD,GIO,1.0,72.122,Qualifying,29.35757575757576,51.14848484848484,16.448484848484846,0.0,12.0,13.0,1.0,1.0,1.0,33.0,4.361,70,-0.0442323232323233,78.9790303030303,-0.0866766521838552,79.90865469929113,-0.0336957898614003,78.47115540177313
1622,Canadian Grand Prix,7,2019,Alfa Romeo Racing,HARD,RAI,2.0,72.23,Qualifying,29.700000000000003,50.84999999999999,15.965384615384616,0.0,16.0,15.0,2.0,1.0,7.0,52.0,4.361,70,-0.0442323232323233,78.9790303030303,-0.0252752945703967,78.57528108410959,-0.0336957898614003,78.47115540177313
1623,Canadian Grand Prix,7,2019,Alfa Romeo Racing,MEDIUM,GIO,2.0,72.122,Qualifying,30.06666666666667,50.672222222222224,15.18888888888889,0.0,12.0,13.0,2.0,1.0,34.0,36.0,4.361,70,-0.0442323232323233,78.9790303030303,-0.0536842741935486,80.08890483870971,-0.0336957898614003,78.47115540177313
1624,Canadian Grand Prix,7,2019,Alfa Romeo Racing,MEDIUM,RAI,1.0,72.23,Qualifying,28.683333333333337,52.05,17.149999999999995,0.0,16.0,15.0,1.0,1.0,1.0,6.0,4.361,70,-0.0442323232323233,78.9790303030303,-0.0536842741935486,80.08890483870971,-0.0336957898614003,78.47115540177313
1625,Canadian Grand Prix,7,2019,Alfa Romeo Racing,SOFT,RAI,3.0,72.23,Qualifying,30.41818181818182,50.5090909090909,14.30909090909091,0.0,16.0,15.0,3.0,1.0,59.0,11.0,4.361,70,-0.0442323232323233,78.9790303030303,0.0786857142857106,71.16777142857167,-0.0336957898614003,78.47115540177313
1626,Canadian Grand Prix,7,2019,Ferrari,HARD,LEC,2.0,70.92,Qualifying,30.032432432432422,50.65675675675677,15.324324324324325,0.0,3.0,3.0,2.0,1.0,34.0,37.0,4.361,70,-0.0392323232323231,76.95003030303029,-0.0288663856304982,76.75151649560118,-0.0336957898614003,78.47115540177313
1627,Canadian Grand Prix,7,2019,Ferrari,HARD,VET,2.0,70.24,Qualifying,29.96818181818181,50.627272727272725,15.409090909090908,0.0,1.0,2.0,2.0,1.0,27.0,44.0,4.361,70,-0.0338974358974356,76.8396923076923,-0.0208020242914985,76.53447867746291,-0.0248342049609983,76.64299758653205
1628,Canadian Grand Prix,7,2019,Ferrari,MEDIUM,LEC,1.0,70.92,Qualifying,29.348484848484844,51.17575757575757,16.50606060606061,0.0,3.0,3.0,1.0,6.0,1.0,33.0,4.361,70,-0.0392323232323231,76.95003030303029,-0.0099059829059829,77.10714245014246,-0.0248342049609983,76.64299758653205
1629,Canadian Grand Prix,7,2019,Ferrari,MEDIUM,VET,1.0,70.24,Qualifying,29.25384615384615,51.388461538461534,16.657692307692308,0.0,1.0,2.0,1.0,6.0,1.0,26.0,4.361,70,-0.0338974358974356,76.8396923076923,0.0184909774436081,76.62272180451129,0.0042924972688125,76.86493212732688
